tree,variant,metric,fit,eval,value
real,vmf_ward150,reliability_ceiling,tldr17,tldr17,1.0
real,vmf_ward150,triviality_ami_layer,tldr17,tldr17,0.03354630047467708
real,vmf_ward150,triviality_ami_dimension,tldr17,tldr17,0.6548277167582394
real,vmf_ward150,triviality_ami_hubness,tldr17,tldr17,0.08739591889778522
real,vmf_ward150,triviality_ami_noise_scale,tldr17,tldr17,0.06188456817757121
real,vmf_ward150,triviality_n_effective_networks,tldr17,tldr17,150.0
real,vmf_ward150,triviality_median_max_membership,tldr17,tldr17,1.0
real,vmf_ward150,triviality_frac_confident,tldr17,tldr17,1.0
real,vmf_ward200,reliability_within,tldr17,tldr17,0.5738137193731587
real,vmf_ward200,fidelity_within,tldr17,tldr17,0.2204139130438515
real,vmf_ward200,fidelity_within_r,tldr17,tldr17,0.46953795932484976
real,vmf_ward200,fidelity_within_insample,tldr17,tldr17,0.22234686806922677
real,vmf_ward200,reliability_ceiling,tldr17,tldr17,1.0
real,vmf_ward200,triviality_ami_layer,tldr17,tldr17,0.02428599323254758
real,vmf_ward200,triviality_ami_dimension,tldr17,tldr17,0.684077099036386
real,vmf_ward200,triviality_ami_hubness,tldr17,tldr17,0.09262630455881093
real,vmf_ward200,triviality_ami_noise_scale,tldr17,tldr17,0.06557559325483323
real,vmf_ward200,triviality_n_effective_networks,tldr17,tldr17,200.0
real,vmf_ward200,triviality_median_max_membership,tldr17,tldr17,1.0
real,vmf_ward200,triviality_frac_confident,tldr17,tldr17,1.0
real,(ceiling),fidelity_across,wikitext,bookcorpus,0.5466188420503373
real,vmf_ward150,fidelity_across,wikitext,bookcorpus,0.3254457936911485
real,vmf_ward150,reliability_across,wikitext,bookcorpus,0.1934352221239287
real,vmf_ward200,fidelity_across,wikitext,bookcorpus,0.34402808367960896
real,vmf_ward200,reliability_across,wikitext,bookcorpus,0.2370744211352421
real,(ceiling),fidelity_across,wikitext,agnews,0.6023094325019461
real,vmf_ward150,fidelity_across,wikitext,agnews,0.34239199331827047
real,vmf_ward150,reliability_across,wikitext,agnews,0.23979772336122085
real,vmf_ward200,fidelity_across,wikitext,agnews,0.3708439533945603
real,vmf_ward200,reliability_across,wikitext,agnews,0.28733352712631777
real,(ceiling),fidelity_across,wikitext,tldr17,0.5425762276030526
real,vmf_ward150,fidelity_across,wikitext,tldr17,0.3173037979616371
real,vmf_ward150,reliability_across,wikitext,tldr17,0.19353602924090452
real,vmf_ward200,fidelity_across,wikitext,tldr17,0.34098467341542277
real,vmf_ward200,reliability_across,wikitext,tldr17,0.2343107739759162
real,(ceiling),fidelity_across,bookcorpus,wikitext,0.5466188420503372
real,vmf_ward150,fidelity_across,bookcorpus,wikitext,0.32862210615400494
real,vmf_ward150,reliability_across,bookcorpus,wikitext,0.1934352221239287
real,vmf_ward200,fidelity_across,bookcorpus,wikitext,0.34947193683381583
real,vmf_ward200,reliability_across,bookcorpus,wikitext,0.2370744211352421
real,(ceiling),fidelity_across,bookcorpus,agnews,0.42538220810453253
real,vmf_ward150,fidelity_across,bookcorpus,agnews,0.26511807216149746
real,vmf_ward150,reliability_across,bookcorpus,agnews,0.18110435698793118
real,vmf_ward200,fidelity_across,bookcorpus,agnews,0.2872839756396243
real,vmf_ward200,reliability_across,bookcorpus,agnews,0.2186036143578779
real,(ceiling),fidelity_across,bookcorpus,tldr17,0.5532346231608439
real,vmf_ward150,fidelity_across,bookcorpus,tldr17,0.30134586444709305
real,vmf_ward150,reliability_across,bookcorpus,tldr17,0.17008101630845143
real,vmf_ward200,fidelity_across,bookcorpus,tldr17,0.3276759143439359
real,vmf_ward200,reliability_across,bookcorpus,tldr17,0.20182777752665762
real,(ceiling),fidelity_across,agnews,wikitext,0.602309432501946
real,vmf_ward150,fidelity_across,agnews,wikitext,0.33785908222204036
real,vmf_ward150,reliability_across,agnews,wikitext,0.23979772336122085
real,vmf_ward200,fidelity_across,agnews,wikitext,0.36454852703868806
real,vmf_ward200,reliability_across,agnews,wikitext,0.28733352712631777
real,(ceiling),fidelity_across,agnews,bookcorpus,0.42538220810453253
real,vmf_ward150,fidelity_across,agnews,bookcorpus,0.2693888947207275
real,vmf_ward150,reliability_across,agnews,bookcorpus,0.18110435698793118
real,vmf_ward200,fidelity_across,agnews,bookcorpus,0.2898214295126407
real,vmf_ward200,reliability_across,agnews,bookcorpus,0.2186036143578779
real,(ceiling),fidelity_across,agnews,tldr17,0.5165559481581137
real,vmf_ward150,fidelity_across,agnews,tldr17,0.3084907747742637
real,vmf_ward150,reliability_across,agnews,tldr17,0.24379765746004853
real,vmf_ward200,fidelity_across,agnews,tldr17,0.33376058523727153
real,vmf_ward200,reliability_across,agnews,tldr17,0.2947031802978149
real,(ceiling),fidelity_across,tldr17,wikitext,0.5425762276030527
real,vmf_ward150,fidelity_across,tldr17,wikitext,0.31007412322777184
real,vmf_ward150,reliability_across,tldr17,wikitext,0.19353602924090452
real,vmf_ward200,fidelity_across,tldr17,wikitext,0.34108937296492153
real,vmf_ward200,reliability_across,tldr17,wikitext,0.2343107739759162
real,(ceiling),fidelity_across,tldr17,bookcorpus,0.5532346231608439
real,vmf_ward150,fidelity_across,tldr17,bookcorpus,0.30602168839728117
real,vmf_ward150,reliability_across,tldr17,bookcorpus,0.17008101630845143
real,vmf_ward200,fidelity_across,tldr17,bookcorpus,0.3343464914199253
real,vmf_ward200,reliability_across,tldr17,bookcorpus,0.20182777752665762
real,(ceiling),fidelity_across,tldr17,agnews,0.5165559481581137
real,vmf_ward150,fidelity_across,tldr17,agnews,0.3066589668830613
real,vmf_ward150,reliability_across,tldr17,agnews,0.24379765746004853
real,vmf_ward200,fidelity_across,tldr17,agnews,0.3361965638765005
real,vmf_ward200,reliability_across,tldr17,agnews,0.2947031802978149
real,(ceiling),fidelity_across_halves,wikitext,bookcorpus,0.5407400405693968
real,vmf_ward150,fidelity_across_halves,wikitext,bookcorpus,0.3239570268265897
real,vmf_ward150,reliability_across_halves,wikitext,bookcorpus,0.19258892493650295
real,vmf_ward200,fidelity_across_halves,wikitext,bookcorpus,0.3427181966949273
real,vmf_ward200,reliability_across_halves,wikitext,bookcorpus,0.23732995762997527
real,(ceiling),fidelity_across_halves,wikitext,agnews,0.6015652423150111
real,vmf_ward150,fidelity_across_halves,wikitext,agnews,0.3368406872294938
real,vmf_ward150,reliability_across_halves,wikitext,agnews,0.23996016856914684
real,vmf_ward200,fidelity_across_halves,wikitext,agnews,0.36480385456946235
real,vmf_ward200,reliability_across_halves,wikitext,agnews,0.2873133633790351
real,(ceiling),fidelity_across_halves,wikitext,tldr17,0.5386321691774711
real,vmf_ward150,fidelity_across_halves,wikitext,tldr17,0.3130224268919506
real,vmf_ward150,reliability_across_halves,wikitext,tldr17,0.18542653593536645
real,vmf_ward200,fidelity_across_halves,wikitext,tldr17,0.3351507731840752
real,vmf_ward200,reliability_across_halves,wikitext,tldr17,0.22773700199753416
real,(ceiling),fidelity_across_halves,bookcorpus,wikitext,0.5501664149992685
real,vmf_ward150,fidelity_across_halves,bookcorpus,wikitext,0.32681871739053514
real,vmf_ward150,reliability_across_halves,bookcorpus,wikitext,0.19470659714468935
real,vmf_ward200,fidelity_across_halves,bookcorpus,wikitext,0.349743226369953
real,vmf_ward200,reliability_across_halves,bookcorpus,wikitext,0.23856592927325504
real,(ceiling),fidelity_across_halves,bookcorpus,agnews,0.4265405146873672
real,vmf_ward150,fidelity_across_halves,bookcorpus,agnews,0.26540032929934937
real,vmf_ward150,reliability_across_halves,bookcorpus,agnews,0.19196218758459682
real,vmf_ward200,fidelity_across_halves,bookcorpus,agnews,0.2886893166542711
real,vmf_ward200,reliability_across_halves,bookcorpus,agnews,0.23016006985384496
real,(ceiling),fidelity_across_halves,bookcorpus,tldr17,0.5550945548915478
real,vmf_ward150,fidelity_across_halves,bookcorpus,tldr17,0.30018591127922284
real,vmf_ward150,reliability_across_halves,bookcorpus,tldr17,0.17257265616295822
real,vmf_ward200,fidelity_across_halves,bookcorpus,tldr17,0.32800810683433385
real,vmf_ward200,reliability_across_halves,bookcorpus,tldr17,0.21140737325117304
real,(ceiling),fidelity_across_halves,agnews,wikitext,0.5995085154623985
real,vmf_ward150,fidelity_across_halves,agnews,wikitext,0.338128066341616
real,vmf_ward150,reliability_across_halves,agnews,wikitext,0.23265597467911064
real,vmf_ward200,fidelity_across_halves,agnews,wikitext,0.3647064154382249
real,vmf_ward200,reliability_across_halves,agnews,wikitext,0.27821941181172427
real,(ceiling),fidelity_across_halves,agnews,bookcorpus,0.4228868751136002
real,vmf_ward150,fidelity_across_halves,agnews,bookcorpus,0.26679608110446107
real,vmf_ward150,reliability_across_halves,agnews,bookcorpus,0.18246020706915786
real,vmf_ward200,fidelity_across_halves,agnews,bookcorpus,0.2883813416783563
real,vmf_ward200,reliability_across_halves,agnews,bookcorpus,0.21834681723083846
real,(ceiling),fidelity_across_halves,agnews,tldr17,0.5137840354406988
real,vmf_ward150,fidelity_across_halves,agnews,tldr17,0.306775710142759
real,vmf_ward150,reliability_across_halves,agnews,tldr17,0.22909239355399216
real,vmf_ward200,fidelity_across_halves,agnews,tldr17,0.3325968610799378
real,vmf_ward200,reliability_across_halves,agnews,tldr17,0.2743851052155352
real,(ceiling),fidelity_across_halves,tldr17,wikitext,0.5427923746027475
real,vmf_ward150,fidelity_across_halves,tldr17,wikitext,0.3128576227145218
real,vmf_ward150,reliability_across_halves,tldr17,wikitext,0.19738221590287888
real,vmf_ward200,fidelity_across_halves,tldr17,wikitext,0.3369647817239831
real,vmf_ward200,reliability_across_halves,tldr17,wikitext,0.2366435324433215
real,(ceiling),fidelity_across_halves,tldr17,bookcorpus,0.5486373918851337
real,vmf_ward150,fidelity_across_halves,tldr17,bookcorpus,0.3024763414475785
real,vmf_ward150,reliability_across_halves,tldr17,bookcorpus,0.17663987301957917
real,vmf_ward200,fidelity_across_halves,tldr17,bookcorpus,0.32674183561423753
real,vmf_ward200,reliability_across_halves,tldr17,bookcorpus,0.21468961984471616
real,(ceiling),fidelity_across_halves,tldr17,agnews,0.5165400654006588
real,vmf_ward150,fidelity_across_halves,tldr17,agnews,0.3082361832424457
real,vmf_ward150,reliability_across_halves,tldr17,agnews,0.28893009082679255
real,vmf_ward200,fidelity_across_halves,tldr17,agnews,0.3336748964879166
real,vmf_ward200,reliability_across_halves,tldr17,agnews,0.3447639907104844
null,(ceiling),fidelity_within,wikitext,wikitext,0.23291282208222475
null,(ceiling),fidelity_within_r,wikitext,wikitext,0.6138366842483074
null,vmf_ward150,reliability_within,wikitext,wikitext,0.03421692674447225
null,vmf_ward150,fidelity_within,wikitext,wikitext,0.06894969751252922
null,vmf_ward150,fidelity_within_r,wikitext,wikitext,0.2713858783745546
null,vmf_ward150,fidelity_within_insample,wikitext,wikitext,0.11714930778777433
null,vmf_ward150,reliability_ceiling,wikitext,wikitext,1.0
null,vmf_ward150,triviality_ami_layer,wikitext,wikitext,0.060011604411840766
null,vmf_ward150,triviality_ami_dimension,wikitext,wikitext,0.018498542977787334
null,vmf_ward150,triviality_ami_hubness,wikitext,wikitext,0.06547910798358977
null,vmf_ward150,triviality_ami_noise_scale,wikitext,wikitext,0.06377587970551765
null,vmf_ward150,triviality_n_effective_networks,wikitext,wikitext,150.0
null,vmf_ward150,triviality_median_max_membership,wikitext,wikitext,1.0
null,vmf_ward150,triviality_frac_confident,wikitext,wikitext,1.0
null,vmf_ward200,reliability_within,wikitext,wikitext,0.024833003521045983
null,vmf_ward200,fidelity_within,wikitext,wikitext,0.06765002485326577
null,vmf_ward200,fidelity_within_r,wikitext,wikitext,0.27134553729268107
null,vmf_ward200,fidelity_within_insample,wikitext,wikitext,0.12323744790758928
null,vmf_ward200,reliability_ceiling,wikitext,wikitext,1.0
null,vmf_ward200,triviality_ami_layer,wikitext,wikitext,0.05972514697367534
null,vmf_ward200,triviality_ami_dimension,wikitext,wikitext,0.01616677814714497
null,vmf_ward200,triviality_ami_hubness,wikitext,wikitext,0.06566197348924714
null,vmf_ward200,triviality_ami_noise_scale,wikitext,wikitext,0.06388822154728412
null,vmf_ward200,triviality_n_effective_networks,wikitext,wikitext,200.0
null,vmf_ward200,triviality_median_max_membership,wikitext,wikitext,1.0
null,vmf_ward200,triviality_frac_confident,wikitext,wikitext,1.0
null,(ceiling),fidelity_within,bookcorpus,bookcorpus,0.24863577001356574
null,(ceiling),fidelity_within_r,bookcorpus,bookcorpus,0.6237499182922475
null,vmf_ward150,reliability_within,bookcorpus,bookcorpus,0.07145694407689807
null,vmf_ward150,fidelity_within,bookcorpus,bookcorpus,0.036251064347472384
null,vmf_ward150,fidelity_within_r,bookcorpus,bookcorpus,0.20344559458107697
null,vmf_ward150,fidelity_within_insample,bookcorpus,bookcorpus,0.07592753008136854
null,vmf_ward150,reliability_ceiling,bookcorpus,bookcorpus,1.0
null,vmf_ward150,triviality_ami_layer,bookcorpus,bookcorpus,0.023177605935207842
null,vmf_ward150,triviality_ami_dimension,bookcorpus,bookcorpus,0.01351769921197943
null,vmf_ward150,triviality_ami_hubness,bookcorpus,bookcorpus,0.11416633989774605
null,vmf_ward150,triviality_ami_noise_scale,bookcorpus,bookcorpus,0.11226178077958
null,vmf_ward150,triviality_n_effective_networks,bookcorpus,bookcorpus,150.0
null,vmf_ward150,triviality_median_max_membership,bookcorpus,bookcorpus,1.0
null,vmf_ward150,triviality_frac_confident,bookcorpus,bookcorpus,1.0
null,vmf_ward200,reliability_within,bookcorpus,bookcorpus,0.030713223953263594
null,vmf_ward200,fidelity_within,bookcorpus,bookcorpus,0.03942394296116514
null,vmf_ward200,fidelity_within_r,bookcorpus,bookcorpus,0.21374594228776322
null,vmf_ward200,fidelity_within_insample,bookcorpus,bookcorpus,0.08604317192214805
null,vmf_ward200,reliability_ceiling,bookcorpus,bookcorpus,1.0
null,vmf_ward200,triviality_ami_layer,bookcorpus,bookcorpus,0.023192493982458103
null,vmf_ward200,triviality_ami_dimension,bookcorpus,bookcorpus,0.011605549532184806
null,vmf_ward200,triviality_ami_hubness,bookcorpus,bookcorpus,0.11329085482812253
null,vmf_ward200,triviality_ami_noise_scale,bookcorpus,bookcorpus,0.11179033866173929
null,vmf_ward200,triviality_n_effective_networks,bookcorpus,bookcorpus,200.0
null,vmf_ward200,triviality_median_max_membership,bookcorpus,bookcorpus,1.0
null,vmf_ward200,triviality_frac_confident,bookcorpus,bookcorpus,1.0
null,(ceiling),fidelity_within,agnews,agnews,0.2627087734771233
null,(ceiling),fidelity_within_r,agnews,agnews,0.6251224793650081
null,vmf_ward150,reliability_within,agnews,agnews,0.046009211882076864
null,vmf_ward150,fidelity_within,agnews,agnews,0.025544185630032135
null,vmf_ward150,fidelity_within_r,agnews,agnews,0.17261809607226794
null,vmf_ward150,fidelity_within_insample,agnews,agnews,0.05850550878303229
null,vmf_ward150,reliability_ceiling,agnews,agnews,1.0
null,vmf_ward150,triviality_ami_layer,agnews,agnews,0.03391429316066566
null,vmf_ward150,triviality_ami_dimension,agnews,agnews,0.017528165182136027
null,vmf_ward150,triviality_ami_hubness,agnews,agnews,0.08050469354200175
null,vmf_ward150,triviality_ami_noise_scale,agnews,agnews,0.07922696642432174
null,vmf_ward150,triviality_n_effective_networks,agnews,agnews,150.0
null,vmf_ward150,triviality_median_max_membership,agnews,agnews,1.0
null,vmf_ward150,triviality_frac_confident,agnews,agnews,1.0
null,vmf_ward200,reliability_within,agnews,agnews,0.03656014466247539
null,vmf_ward200,fidelity_within,agnews,agnews,0.028990584893661242
null,vmf_ward200,fidelity_within_r,agnews,agnews,0.18495586641210746
null,vmf_ward200,fidelity_within_insample,agnews,agnews,0.06842501950534385
null,vmf_ward200,reliability_ceiling,agnews,agnews,1.0
null,vmf_ward200,triviality_ami_layer,agnews,agnews,0.033908283735709414
null,vmf_ward200,triviality_ami_dimension,agnews,agnews,0.015264907654063464
null,vmf_ward200,triviality_ami_hubness,agnews,agnews,0.08242245646013478
null,vmf_ward200,triviality_ami_noise_scale,agnews,agnews,0.08081838744569139
null,vmf_ward200,triviality_n_effective_networks,agnews,agnews,200.0
null,vmf_ward200,triviality_median_max_membership,agnews,agnews,1.0
null,vmf_ward200,triviality_frac_confident,agnews,agnews,1.0
null,(ceiling),fidelity_within,tldr17,tldr17,0.23320600601994523
null,(ceiling),fidelity_within_r,tldr17,tldr17,0.6171795222436083
null,vmf_ward150,reliability_within,tldr17,tldr17,0.05802167480951515
null,vmf_ward150,fidelity_within,tldr17,tldr17,0.08219550862633984
null,vmf_ward150,fidelity_within_r,tldr17,tldr17,0.29637665005189706
null,vmf_ward150,fidelity_within_insample,tldr17,tldr17,0.13755563251878644
null,vmf_ward150,reliability_ceiling,tldr17,tldr17,1.0
null,vmf_ward150,triviality_ami_layer,tldr17,tldr17,0.08406857424732363
null,vmf_ward150,triviality_ami_dimension,tldr17,tldr17,0.017851590553453003
null,vmf_ward150,triviality_ami_hubness,tldr17,tldr17,0.06982211383696704
null,vmf_ward150,triviality_ami_noise_scale,tldr17,tldr17,0.06873345805815875
null,vmf_ward150,triviality_n_effective_networks,tldr17,tldr17,150.0
null,vmf_ward150,triviality_median_max_membership,tldr17,tldr17,1.0
null,vmf_ward150,triviality_frac_confident,tldr17,tldr17,1.0
null,vmf_ward200,reliability_within,tldr17,tldr17,0.03500022221040464
null,vmf_ward200,fidelity_within,tldr17,tldr17,0.08350215308510678
null,vmf_ward200,fidelity_within_r,tldr17,tldr17,0.30169883781224627
null,vmf_ward200,fidelity_within_insample,tldr17,tldr17,0.15037681868018815
null,vmf_ward200,reliability_ceiling,tldr17,tldr17,1.0
null,vmf_ward200,triviality_ami_layer,tldr17,tldr17,0.08493050916219297
null,vmf_ward200,triviality_ami_dimension,tldr17,tldr17,0.015965346329792806
null,vmf_ward200,triviality_ami_hubness,tldr17,tldr17,0.07032970170203902
null,vmf_ward200,triviality_ami_noise_scale,tldr17,tldr17,0.06926472685948705
null,vmf_ward200,triviality_n_effective_networks,tldr17,tldr17,200.0
null,vmf_ward200,triviality_median_max_membership,tldr17,tldr17,1.0
null,vmf_ward200,triviality_frac_confident,tldr17,tldr17,1.0
null,(ceiling),fidelity_across,wikitext,bookcorpus,0.5985178034609452
null,vmf_ward150,fidelity_across,wikitext,bookcorpus,0.2632581320804757
null,vmf_ward150,reliability_across,wikitext,bookcorpus,0.032426642655254745
null,vmf_ward200,fidelity_across,wikitext,bookcorpus,0.27180500339939057
null,vmf_ward200,reliability_across,wikitext,bookcorpus,0.031667052751943016
null,(ceiling),fidelity_across,wikitext,agnews,0.5934993324675116
null,vmf_ward150,fidelity_across,wikitext,agnews,0.26928046160076063
null,vmf_ward150,reliability_across,wikitext,agnews,0.03719701197262243
null,vmf_ward200,fidelity_across,wikitext,agnews,0.2773670501038045
null,vmf_ward200,reliability_across,wikitext,agnews,0.034294095970217986
null,(ceiling),fidelity_across,wikitext,tldr17,0.5917128148985642
null,vmf_ward150,fidelity_across,wikitext,tldr17,0.2521241712172302
null,vmf_ward150,reliability_across,wikitext,tldr17,0.06501149549978556
null,vmf_ward200,fidelity_across,wikitext,tldr17,0.2608964339553449
null,vmf_ward200,reliability_across,wikitext,tldr17,0.04743822910718728
null,(ceiling),fidelity_across,bookcorpus,wikitext,0.5985178034609452
null,vmf_ward150,fidelity_across,bookcorpus,wikitext,0.18180329612448098
null,vmf_ward150,reliability_across,bookcorpus,wikitext,0.032426642655254745
null,vmf_ward200,fidelity_across,bookcorpus,wikitext,0.18541197093864462
null,vmf_ward200,reliability_across,bookcorpus,wikitext,0.031667052751943016
null,(ceiling),fidelity_across,bookcorpus,agnews,0.5904107267495978
null,vmf_ward150,fidelity_across,bookcorpus,agnews,0.19916408044253897
null,vmf_ward150,reliability_across,bookcorpus,agnews,0.03122940157331177
null,vmf_ward200,fidelity_across,bookcorpus,agnews,0.20253719213576066
null,vmf_ward200,reliability_across,bookcorpus,agnews,0.034756631987570834
null,(ceiling),fidelity_across,bookcorpus,tldr17,0.589589993713892
null,vmf_ward150,fidelity_across,bookcorpus,tldr17,0.1802280942877262
null,vmf_ward150,reliability_across,bookcorpus,tldr17,0.028725259957426058
null,vmf_ward200,fidelity_across,bookcorpus,tldr17,0.18397593417705407
null,vmf_ward200,reliability_across,bookcorpus,tldr17,0.03178664590825416
null,(ceiling),fidelity_across,agnews,wikitext,0.5934993324675116
null,vmf_ward150,fidelity_across,agnews,wikitext,0.14265213248104622
null,vmf_ward150,reliability_across,agnews,wikitext,0.03719701197262243
null,vmf_ward200,fidelity_across,agnews,wikitext,0.14676244726576362
null,vmf_ward200,reliability_across,agnews,wikitext,0.034294095970217986
null,(ceiling),fidelity_across,agnews,bookcorpus,0.5904107267495977
null,vmf_ward150,fidelity_across,agnews,bookcorpus,0.1530444943681446
null,vmf_ward150,reliability_across,agnews,bookcorpus,0.03122940157331177
null,vmf_ward200,fidelity_across,agnews,bookcorpus,0.15720577838868258
null,vmf_ward200,reliability_across,agnews,bookcorpus,0.034756631987570834
null,(ceiling),fidelity_across,agnews,tldr17,0.5879032932615887
null,vmf_ward150,fidelity_across,agnews,tldr17,0.1404220436703906
null,vmf_ward150,reliability_across,agnews,tldr17,0.029937823697552796
null,vmf_ward200,fidelity_across,agnews,tldr17,0.14458913839197254
null,vmf_ward200,reliability_across,agnews,tldr17,0.0313865624481149
null,(ceiling),fidelity_across,tldr17,wikitext,0.5917128148985642
null,vmf_ward150,fidelity_across,tldr17,wikitext,0.2640100694517576
